0x0068a848,RegisterInterruptHandler
0xf84533dc,ISChangeOPENtoCLOSE_FW
0xf84533ec,SetISDriveAaxis_FW
0xf8453400,SetISDriveBaxis_FW
0xf8453414,SetISHallOffsetAaxis_FW
0xf8453428,SetISHallOffsetBaxis_FW
0xf845343c,SetISHallOffsetbyAxisType_FW
0xf8453458,SetISHallGainAaxis_FW
0xf845346c,SetISHallGainBaxis_FW
0xf8453480,SetISHallGainbyAxisType_FW
0xf845349c,SetISGyroGainAaxis_FW
0xf84534b0,SetISGyroGainBaxis_FW
0xf84534c4,SetISGyroGainbyAxisType_FW
0xf84534e0,GetISDriveAaxis_FW
0xf8453500,GetISDriveBaxis_FW
0xf8453520,GetISPositionAaxis_FW
0xf8453540,GetISPositionBaxis_FW
0xf8453560,GetISHallOffsetAaxis_FW
0xf8453580,GetISHallOffsetBaxis_FW
0xf84535a0,GetISHallOffsetbyAxisType_FW
0xf84535cc,GetISHallGainAaxis_FW
0xf84535ec,GetISHallGainBaxis_FW
0xf845360c,GetISHallGainbyAxisType_FW
0xf8453638,GetISGyroGainAaxis_FW
0xf8453760,GetISGyroGainBaxis_FW
0xf8453780,GetISGyroGainbyAxisType_FW
0xf84537ac,j_GetGyroDataPitch_FW
0xf84537b0,j_GetGyroDataYaw_FW
0xf84537b4,SetGyro10BitDACPitch_FW
0xf84537c8,SetGyro10BitDACYaw_FW
0xf84537dc,j_GetGyro10BitDACPitch_FW
0xf84537e0,j_GetGyro10BitDACYaw_FW
0xf84537e4,SetGyroHPFINOffsetPitch_FW
0xf84537f8,SetGyroHPFINOffsetYaw_FW
0xf845380c,j_GetGyroHPFINOffsetPitch_FW
0xf8453810,j_GetGyroHPFINOffsetYaw_FW
0xf8453814,j_GetGyroHPFINPitch_FW
0xf8453818,j_GetGyroHPFINYaw_FW
0xf845381c,SetISTuningFlag_FW
0xf8453834,SetGyroFilterChargeStart_FW
0xf845384c,SetGyroFilterChargeStop_FW
0xf8453864,GetGyroFilterCharge_FW
0xf8453884,GetISFirmVersion_FW
0xf84538ac,GetMechaDSPVersion_FW
0xf84538d4,GetISParamVersion_FW
0xf84538fc,SetZoomPosition_FW
0xf8453910,ISControlStart_FW
0xf8453920,ISControlStop_FW
0xf8453930,ISPanModeStart_FW
0xf8453940,ISPanModeStop_FW
0xf84539f0,SetISControlType_FW
0xf8453a04,SetISStillStatus_FW
0xf8453a14,SetISMovieStatus_FW
0xf8453a24,ChangeParallelMode_FW
0xf8453a38,SetLPFParallelBest_FW
0xf8453a54,GetLPFParallelBest_FW
0xf8453a84,SelectPositionSignal_FW
0xf8453a98,ClearISIComponent_FW
0xf8453aa8,SetISHPFCutoff_FW
0xf8453abc,ClearISZData_FW
0xf8453acc,GetISHallOut1Amp_FW
0xf8453af0,ISMDStart_FW
0xf8453b00,ISMDStop_FW
0xf8453b10,SetISLPFAaxis_FW
0xf8453b24,SetISLPFBaxis_FW
0xf8453b38,EnableISDriveError_FW
0xf8453b48,DisableISDriveError_FW
0xf8453b58,EnableISAutoGyroOffset_FW
0xf8453b68,DisableISAutoGyroOffset_FW
0xf8453b78,SetISHallAmpFirstGain_FW
0xf8453b8c,GetISHallAmpFirstGain_FW
0xf8453bb4,StartLoopGainCalc_FW
0xf8453be8,GetLoopGainCalcData_FW
0xf8453c3c,SetLoopGainAdjValue_FW
0xf8453cdc,GetLoopGainAdjValue_FW
0xf8453d00,StopLoopGainCalc_FW
0xf8453d10,GetISCrossTalkComp_FW
0xf8453d60,SetISCrossTalkCompA1_FW
0xf8453d74,SetISCrossTalkCompA2_FW
0xf8453d88,SetISCrossTalkCompB1_FW
0xf8453d9c,SetISCrossTalkCompB2_FW
0xf8453db0,SetDISModeParam_FW
0xf8453dc4,GetDISModeParamType_FW
0xf8453de4,DisableDISModeChange_FW
0xf8453df4,EnableDISModeChange_FW
0xf8453e04,SetISAdjData_FW
0xf8453e14,StartGyroNoiseChk_FW
0xf8453e24,GetGyroNoiseData_FW
0xf8453f94,EnableMacroIS_FW
0xf8453fa4,DisableMacroIS_FW
0xf8453fb4,StartMacroISContiMode_FW
0xf8453fc4,StartMacroISAdjust_FW
0xf8453fd4,StopMacroISAdjust_FW
0xf8453fe4,GetMacroISEstimRadiusA_FW
0xf8454000,GetMacroISEstimRadiusB_FW
0xf845401c,SetISFocusLensDistance_FW
0xf845402c,GetMacroISGainA_FW
0xf8454048,GetMacroISGainB_FW
0xf8454064,SetMacroISGainA_FW
0xf8454078,SetMacroISGainB_FW
0xf845408c,GetMacroISAngleAndVelocityA_FW
0xf84540bc,GetMacroISAngleAndVelocityB_FW
0xf84540ec,GetAccelX_atMechaCpu_FW
0xf8454108,GetAccelY_atMechaCpu_FW
0xf8454224,GetAccelZ_atMechaCpu_FW
0xf8454240,JumpToProgFirst_FW
0xf8454250,DelaySet_FW
0xf8454264,SetFirmSRDYWait_FW
0xf8454278,SetFirmEndAddress_FW
0xf845428c,SetDspDataEndAddress_FW
0xf84542a0,SetDspProgEndAddress_FW
0xf84542b4,FirmTranster_FW
0xf84542c4,DspDataTranster_FW
0xf84542d4,DspProgTranster_FW
0xf84542e4,GetCheckSum_FW
0xf8454308,SetPoweredISON_FW
0xf845431c,SetPoweredISOFF_FW
0xf8454330,ISFixedPWMON_FW
0xf8454344,ISFixedPWMOFF_FW
0xf8454358,SetFixedPWMOutA_FW
0xf845436c,SetFixedPWMOutB_FW
0xf8454380,j_GetFixedPWMOutA_FW
0xf8454384,j_GetFixedPWMOutB_FW
0xf8454388,SetISPWMFreqAndFixed_FW
0xf845439c,SetISPWMFrequency_FW
0xf84543b0,j_GetISPWMFrequency_FW
0xf84543b4,ActivateISMD_FW
0xf84543cc,CommunicateMechaCPU_FW
0xf8454408,MechaCPUMemoryDump_FW
0xf8454438,MechaCPUMemoryWrite_FW
0xf845445c,StartImStEventProc_FW
0xf8455c40,reboot_fw_update
0xf8456114,MemoryChecker_FW
0xf8456194,VerifyByte_FW
0xf8456370,SDump_FW
0xf8456590,FreeMemory
0xf8456590,FreeMemory_FW
0xf8456598,AllocateMemory
0xf8456598,AllocateMemory_FW
0xf84565b8,Peek32_FW
0xf84565c0,Peek16_FW
0xf84565c8,Peek8_FW
0xf84565f0,GetSystemTime
0xf84565f0,GetSystemTime_FW
0xf8456604,exec_FW
0xf8456674,MonSelEvent_FW
0xf8456738,MakeBootDisk_FW
0xf845674c,MakeScriptDisk_FW
0xf84c2238,task_ReadMultiConTask
0xf84cb7d4,UIFS_PlayTrimExecuteAllImageSize_FW
0xf84d68c4,LCDMsg_Move_FW
0xf84d6904,LCDMsg_Delete_FW
0xf84d6c10,LCDMsg_Create_FW
0xf84d6ca4,LCDMsg_SwDisp_FW
0xf84d6cf4,LCDMsg_SetNum_FW
0xf84d6d04,LCDMsg_SetStr_FW
0xf84d6dcc,LCDMsg_ChangeColor_FW
0xf84e3940,InitializeDefectRec_FW
0xf84e39ac,TerminateDefectRec_FW
0xf84f9878,Bat_Calc_FW
0xf84f9878,CalculateBatSenseOffset_FW
0xf85120e4,GetCdsGainValue_FW
0xf8512104,SetDeltaCDSGain_FW
0xf851214c,ReloadCdsAdjustment_FW
0xf8512164,GetObClampValue_FW
0xf8512174,SetObClamp_FW
0xf8512174,SetObClampValue_FW
0xf851217c,j_GetCdsGainValue_FW
0xf8512180,SetCDSGain_FW
0xf8512180,SetCdsGainValue_FW
0xf85121fc,SetCdsPreGainReg_FW
0xf851227c,GetCdsPreGainReg_FW
0xf8512284,SetSensorPreGain_FW
0xf8512294,GetSensorPreGain_FW
0xf851229c,GetCurrentDriveBaseSvValue_FW
0xf8512364,j_GetCurrentDriveBaseSvValue_FW
0xf8512388,SetCDSGainStep_FW
0xf85123bc,SetAdjCdsMode_FW
0xf85123e8,CancelAdjCdsMode_FW
0xf8512404,IsAdjCdsMode_FW
0xf8512508,ReloadDfeAdjustment_FW
0xf8512518,SetChannelGain_FW
0xf8512650,SetChannelGainForLive_FW
0xf85126cc,GetCurrentChannelGain_FW
0xf8512748,SetRmpGain_FW
0xf8512750,GetRmpGain_FW
0xf851276c,j_GetRmpGain_FW
0xf85127c0,StopCaptureDrive_FW
0xf85130e4,CancelImageDrive_FW
0xf85130fc,StartCaptureDrive_FW
0xf8513104,CaptureWithParam_FW
0xf851314c,ChangeImageDrive_FW
0xf8513160,GetCrwImageInfo_FW
0xf8513204,ConvertTvToExposureTime_FW
0xf8513228,j_GetCurrentExposureTime_FW
0xf8513234,j_GetCurrentShutterSpeed_FW
0xf8513260,SetShutterSpeedWithMecha_FW
0xf85132bc,SetShutterSpeed_FW
0xf8513314,GetUserSetShutterSPeed_FW
0xf8513324,GetShutterSpeedRegularMaxLimit_FW
0xf851333c,j_GetShutterSpeedRegularMaxLimit_FW
0xf8513340,GetShutterSpeedRegularMinLimit_FW
0xf8513358,j_GetShutterSpeedRegularMinLimit_FW
0xf851337c,GetFrameRateWithApex_FW
0xf85133f8,ReloadNdFilterAdjustment_FW
0xf851341c,PutInNdFilter_FW
0xf8513458,PutOutNdFilter_FW
0xf85134e4,CloseMShutter_FW
0xf8513520,OpenMShutter_FW
0xf8513e40,CalculatePeakFromLeastSquareResult_FW
0xf8513e78,CalculateLog2ToApex_FW
0xf8513e8c,CalculatePow2FromApex_FW
0xf8513ed8,CalcLog10_FW
0xf8513f00,ConvertApexToApexStd_FW
0xf8513f30,ConvertApexStdToApex_FW
0xf8513fc8,CalcSqrt_FW
0xf8513ff4,SetOneShotWBParam_FW
0xf8513ff4,SetOneTypeWBParam_FW
0xf8514080,OneShotWhigeBalance_FW
0xf8514080,OneTypeWhiteBalance_FW
0xf85140d4,SetWBYlStandardWidth_FW
0xf8514114,SetReferenceWBGainForCalibration_FW
0xf851414c,SetToolCorrectCoefficient_FW
0xf85141d4,ReloadWBAdjustment_FW
0xf8514500,ConvertCxCyToWBGain_FW
0xf85145cc,ConvertToPositionWithDistanceAndZoomPoint_FW
0xf85145f0,ConvertToPositionWithDistance_FW
0xf85145fc,ReloadFocusLensAdjustment_FW
0xf8514610,j_GetFocusDefaultResetPosition_FW
0xf8514618,j_GetFocusResetPosition_FW
0xf8514620,j_GetCurrentTargetDistance_FW
0xf851467c,j_GetCurrentFocusLensPosition_FW
0xf851467c,j_GetCurrentFocusPosition_FW
0xf85146ac,MoveFocusLensToTerminatePosition_FW
0xf85146ac,MoveFocusToTerminate_FW
0xf8514794,MoveFocusLensToPositionWithMaxSpeed_FW
0xf85147dc,MoveFocusLensToPositionWithSpeed_FW
0xf85148b4,MoveFocusLensToPosition_FW
0xf8514904,MoveFocusPosition_FW
0xf85149d0,MoveFocusDistance_FW
0xf85149d0,MoveFocusLensToDistance
0xf85149d0,MoveFocusLensToDistance_FW
0xf8514a3c,ResetFocus_FW
0xf8514c14,j_IsFocusLensOutSidePosition_FW
0xf8514c50,SetFocusResetState_FW
0xf8514cf4,SaveFocusResetPulse_FW
0xf851563c,SetScanLensIndex_FW
0xf851574c,SetScanWindowMode_FW
0xf85159a4,SelectAdjBPFilter_FW
0xf85159d0,SetAdjAFWinPos_FW
0xf8515a4c,SetBPFilterForBP_FW
0xf8515a84,CancelBPFilterForBP_FW
0xf8515c94,StartAdjAFService_FW
0xf8515de0,StopAdjAFService_FW
0xf8515f70,GetAdjAFInteg_FW
0xf8516014,StopAdjAFInteg_FW
0xf8516024,StartAdjAFInteg_FW
0xf8516040,SetAdjAFIntegCrwAdd_FW
0xf8516764,StopCustomScan_FW
0xf8516774,StartCustomScan_FW
0xf85167e4,StartCrwCustomScan_FW
0xf8517094,CalculatePeakPosByLS_FW
0xf85170f4,CalculateInterpolationByLS_FW
0xf851714c,ReloadAFAdjustment_FW
0xf8517228,PrintScanTable_FW
0xf8517474,PrintMultiWinScanTable_FW
0xf8517868,GetExStrobeID_FW
0xf8517878,IsExStrobeChargeComp_FW
0xf8517884,SetExStrobeMode_FW
0xf8517890,CancelExStrobeMode_FW
0xf851789c,j_GetAutoPopupStrobePiSectionTime_FW
0xf85178a4,j_GetAutoPopupStrobeCurrentStatus_FW
0xf85178ac,ReloadEfAdjustment_FW
0xf85178f0,ChargeStrobe_FW
0xf8517928,ChargeStrobeForFA_FW
0xf8517974,StopStrobeChargeForFA_FW
0xf8517994,ExecuteInternalPreFlash_FW
0xf8517a34,ReloadColorAdjustment_FW
0xf8517af8,RegistColorMatrix_FW
0xf8517b30,j_RegistColorMatrix_FW
0xf8517b40,UnregistColorMatrix_FW
0xf8517cc4,ShowCurrentExp_FW
0xf8517d14,SetAE_ShutterSpeed
0xf8517d14,SetAE_ShutterSpeed_FW
0xf8517dd8,FocusAEWithCompensation_FW
0xf8517e54,SetAE_CdsGainValue_FW
0xf8517e60,j_SetAE_CdsGainValue_FW
0xf8517f20,FixAEWithCompensation_FW
0xf8517f84,SetAdj_AEMode_FW
0xf8517fd8,CancelAdj_AEMode_FW
0xf8518014,PreFixAE_FW
0xf85181a0,AfAEWithAperturePriority_FW
0xf85181f8,AdjAEWithAperturePriority_FW
0xf8518250,SleepAE_FW
0xf85183a8,AfAEWithCompensation_FW
0xf85184ac,GetVideoOutType_FW
0xf851853c,SwitchOffDisplay_FW
0xf8518588,SwitchOnDisplay_FW
0xf8518598,j_GetVideoOutType_FW
0xf85185f8,SetVideoOutType_FW
0xf851860c,IsEVFDrive_FW
0xf8518634,j_IsEVFDrive_FW
0xf851866c,StopEVFDrive_FW
0xf8518aac,StartEVFDriveWithMode_FW
0xf8518af0,StartEVFDrive_FW
0xf8518b4c,IsEvfDriveMode_FW
0xf8518dc4,GetSumYOfVRAMCenterLine_FW
0xf8518e30,j_GetVRAMHPixelsSize_FW
0xf8518e38,j_GetVRAMVPixelsSize_FW
0xf8518e40,StopContinuousVRAMData_FW
0xf8518ec8,GetContinuousVRAMData_FW
0xf85195a8,GetPixelsOfViewangle_FW
0xf851964c,GetContinuousVRAMDataWithRingBuffer_FW
0xf85196e4,j_GetMovieJpegVRAMHPixelsSize_FW
0xf85196ec,j_GetMovieJpegVRAMVPixelsSize_FW
0xf8519818,GetContinuousMovieJpegVRAMData_FW
0xf8519890,ChangeDistortionSetForLiveImage_FW
0xf85198a0,ChangeElectronicRollISSetting_FW
0xf8519ad0,Bat_VIN_FW
0xf8519ad0,SetInputVoltage_FW
0xf8519ae4,Bat_Save_FW
0xf8519ae4,SaveBatSenseOffsetAdjustmentTable_FW
0xf8519af4,SetImageMode_FW
0xf8519afc,SetDate_FW
0xf8519c44,SetYear_FW
0xf8519ca4,SetMonth_FW
0xf8519d00,SetDay_FW
0xf8519d68,SetHour_FW
0xf8519dcc,SetMinute_FW
0xf8519e30,SetSecond_FW
0xf8519e94,GetYear_FW
0xf8519ec4,GetMonth_FW
0xf8519ef0,GetDay_FW
0xf8519f18,GetHour_FW
0xf8519f40,GetMinute_FW
0xf8519f68,GetSecond_FW
0xf8519f90,SetLangMenuType_FW
0xf8519fe4,SaveFromImage_FW
0xf851a1a8,SetFactorySerialNumber_FW
0xf851a220,LoadFactoryNumber_FW
0xf851a300,j_LoadFactoryNumber_FW
0xf851a304,LoadSerialNumber_FW
0xf851a3e8,j_LoadSerialNumber_FW
0xf851a3f4,GetLastVBatADLevel_FW
0xf851a3fc,j_GetVBatVoltage_FW
0xf851a400,SaveFactoryReserveData_FW
0xf851a50c,SetProductVolume_FW
0xf851a574,j_GetDCPAdjOffset_FW
0xf851a710,ReloadDefectAdjustmentData_FW
0xf851a720,ReloadFROMDefectAdjustmentData_FW
0xf851a734,ReloadShadingAdjustmentData_FW
0xf851a748,SetWBTemperature_FW
0xf851a860,DevelopStillPicture_FW
0xf851a94c,InitializeMechaDevice_FW
0xf851a988,TerminateMechaDevice_FW
0xf851aa00,CreateJumptable
0xf851c7a4,HitISLensAgainstTopEdge_FW
0xf851c7bc,HitISLensAgainstBottomEdge_FW
0xf851c7d4,HitISLensAgainstLeftEdge_FW
0xf851c7ec,HitISLensAgainstRightEdge_FW
0xf851c804,HitISLensToMechaEdge_FW
0xf851c81c,MoveISLensToRightLimitPosition_FW
0xf851c834,MoveISLensToLeftLimitPosition_FW
0xf851c84c,MoveISLensToBottomLimitPosition_FW
0xf851c864,MoveISLensToTopLimitPosition_FW
0xf851c87c,MoveISLensToLimitPosition_FW
0xf851c894,SearchBCentralPosition_FW
0xf851c894,SearchISLensCentralPosition_FW
0xf851c8a4,StopBDrive_FW
0xf851c8a4,StopISAdjustmentDrive_FW
0xf851c8a4,StopISDrive_FW
0xf851c8b4,StartBDrive_FW
0xf851c8b4,StartISAdjustmentDrive_FW
0xf851c8b4,StartISDrive_FW
0xf851c8c4,StopBPanDrive_FW
0xf851c8c4,StopISPanDrive_FW
0xf851c8d4,StartBPanDrive_FW
0xf851c8d4,StartISPanDrive_FW
0xf851c8e4,WriteHallDeviceAdjustment_FW
0xf851c8f4,WriteGyroAdjustment_FW
0xf851c96c,WritePWMAdjustment_FW
0xf851c9d4,SetISPitchPWM_FW
0xf851c9e8,SetISYawPWM_FW
0xf851c9fc,SetISLensDriveValue_FW
0xf851ca14,SetISGyroYawGain_FW
0xf851ca28,SetISGyroPitchGain_FW
0xf851ca3c,SetISLensGyroGain_FW
0xf851ca54,SetISHallDeviceYawGain_FW
0xf851ca68,SetISHallDevicePitchGain_FW
0xf851ca7c,SetISLensHallGain_FW
0xf851ca94,SetISHallDeviceYawOffset_FW
0xf851caa8,SetISHallDevicePitchOffset_FW
0xf851cabc,SetISLensHallOffset_FW
0xf851cad4,SetZoomPointToIS_FW
0xf851caf8,GetISLens1stHallAmpValue_FW
0xf851cb10,GetISHallOffsetDACValue_FW
0xf851cb18,GetISLensEViAaxis_FW
0xf851cb24,GetISLensEViBaxis_FW
0xf851cb30,GetISLensCorrectedEViAaxis_FW
0xf851cb3c,GetISLensCorrectedEViBaxis_FW
0xf851cb48,GetISLensDampAaxis_FW
0xf851cb50,GetISLensDampBaxis_FW
0xf851cb58,SetISLPFCutOffFreqAaxis_FW
0xf851cb64,SetISLPFCutOffFreqBaxis_FW
0xf851cb70,SetLPFForParallelFilter_FW
0xf851cb8c,SetISCutOffFreqIndex_FW
0xf851cb8c,SetISHPFCutOffFreqIndex_FW
0xf851cba0,ChangeFilterMode_FW
0xf851cbb4,HitISMechaEdgeInOpenControl_FW
0xf851cbd0,ChangeToISCloseControl_FW
0xf851cbe0,SetISGyroHPFINOffsetPitch_FW
0xf851cbec,SetISGyroHPFINOffsetYaw_FW
0xf851cbf8,SetISGyroOffsetHPFINData_FW
0xf851cc08,SetISGyro10BitDACPitch_FW
0xf851cc14,SetISGyro10BitDACYaw_FW
0xf851cc20,SetISGyroOffset10BitDACData_FW
0xf851cc30,GetISGyroDataPitch_FW
0xf851cc38,GetISGyroDataYaw_FW
0xf851cc40,GetISGyroData_FW
0xf851cc48,GetISGyroHPFINPitch_FW
0xf851cc50,GetISGyroHPFINYaw_FW
0xf851cc58,GetISHPFINGyroData_FW
0xf851cc60,GetISGyro10BitDACPitch_FW
0xf851cc68,GetISGyro10BitDACYaw_FW
0xf851cc70,GetISGyroOffset10BitDACData_FW
0xf851cc78,GetISGyroHPFINOffsetPitch_FW
0xf851cc80,GetISGyroHPFINOffsetYaw_FW
0xf851cc88,GetISGyroOffsetHPFINData_FW
0xf851cc90,SetISGyroFilterCharge_FW
0xf851cca4,SetISTuningMode_FW
0xf851ccbc,SetISTuningOff_FW
0xf851ccd0,SetISGyroCompensationMode_FW
0xf851ccec,CalcLoopGain_FW
0xf851cd94,SetLoopGain_FW
0xf851cdb8,GetLoopGain_FW
0xf851cdc0,SetISLensPWMMode_FW
0xf851cdd4,SetDISModeParameter_FW
0xf851cdf4,GetGyroFilterChargeStatus_FW
0xf851ce08,j_GetDISModeParameter_FW
0xf851ce0c,SetISCrossTalkCompCoeff_FW
0xf851ce30,GetISCrossTalkCompCoeff_FW
0xf851ce38,StartISAdjustMacro_FW
0xf851ce48,StopISAdjustMacro_FW
0xf851ce58,GetMacroISGain_FW
0xf851ce60,SetMacroISGain_FW
0xf851ce84,GetMacroISEstimateRadius_FW
0xf851ce8c,GetMacroISEstimateVelocity_FW
0xf851cec4,SetISMacroMode_FW
0xf851ced8,NotifyISMacroDistance_FW
0xf851cee8,GetISHallDevicePitchOffset_FW
0xf851cef0,GetISHallDeviceYawOffset_FW
0xf851cef8,GetISLensHallOffset_FW
0xf851cf00,GetISHallDevicePitchGain_FW
0xf851cf08,GetISHallDeviceYawGain_FW
0xf851cf10,GetISLensHallGain_FW
0xf851cf18,GetISPitchPWM_FW
0xf851cf20,GetISYawPWM_FW
0xf851cf28,GetISLensDriveValue_FW
0xf851cf30,GetISShiftLensPitchPosition_FW
0xf851cf38,GetISShiftLensYawPosition_FW
0xf851cf40,GetISLensPositionValue_FW
0xf851cf48,GetISGyroPitchGain_FW
0xf851cf9c,GetISGyroYawGain_FW
0xf851cfa4,GetISLensGyroGain_FW
0xf851cfac,ClearISCalcZData_FW
0xf851cfbc,CancelLoopGainCalc_FW
0xf851cfcc,ReloadISAdjustment_FW
0xf851cfdc,MoveISLensToCentralPosition_FW
0xf852bce4,task_ReadScheduleTask
0xf85356a8,SetPMByGpio_FW
0xf85356c0,ClearPMByGpio_FW
0xf85356d8,ClearPMByFs_FW
0xf85356e8,MoveDCMotorCW_FW
0xf8535778,MoveDCMotorCCW_FW
0xf8535808,SetDCMotorWaitTime_FW
0xf8536784,GetFocusLensResetVoltage_FW
0xf853a1d0,task_MovRead
0xf8557138,task_ImagePlaySysConTask
0xf8557440,task_ImageRetryConTask
0xf8594da4,task_ReadFileTask
0xf8649054,_pow
0xf864908c,_log10
